actual_demand,predicted_demand,temp_weighted,month,holiday,is_weekend,hour,minute,y_lag_1,y_lag_24h,y_lag_7d
6750.65,,35.9,9,0,0,21,55,6718.26,6520.29,5977.26
6772.1,,35.5,9,0,0,22,0,6750.65,6552.38,6014.62
6776.6,,35.5,9,0,0,22,5,6772.1,6564.43,6034.99
6785.15,,35.5,9,0,0,22,10,6776.6,6583.83,6094.21
6800.37,,35.5,9,0,0,22,15,6785.15,6621.49,6079.35
6850.23,,35.5,9,0,0,22,20,6800.37,6642.96,6112.96
6849.5,,35.5,9,0,0,22,25,6850.23,6676.11,6174.98
6898.95,,35.5,9,0,0,22,30,6849.5,6717.02,6208.4
6919.61,,35.5,9,0,0,22,35,6898.95,6746.62,6204.87
6931.88,,35.5,9,0,0,22,40,6919.61,6768.51,6245.29
6967.76,,35.5,9,0,0,22,45,6931.88,6770.8,6258.83
6983.62,,35.5,9,0,0,22,50,6967.76,6799.36,6312.7
6993.91,,35.5,9,0,0,22,55,6983.62,6792.8,6338.69
6994.54,,34.8,9,0,0,23,0,6993.91,6816.46,6381.18
6982.32,,34.8,9,0,0,23,5,6994.54,6851.07,6378.02
6989.06,,34.8,9,0,0,23,10,6982.32,6810.25,6437.49
7010.4,,34.8,9,0,0,23,15,6989.06,6841.42,6416.75
6994.99,,34.8,9,0,0,23,20,7010.4,6850.41,6456.51
7012.65,,34.8,9,0,0,23,25,6994.99,6841.71,6484.54
6988.02,,34.8,9,0,0,23,30,7012.65,6824.92,6513.81
6996.77,,34.8,9,0,0,23,35,6988.02,6854.52,6498.09
6966.96,,34.8,9,0,0,23,40,6996.77,6806.24,6557.91
6959.64,,34.8,9,0,0,23,45,6966.96,6777.61,6557.09
6887.81,,34.7,9,0,0,0,0,6959.64,6743.53,6562.11
6848.43,,34.7,9,0,0,0,5,6887.81,6721.43,6568.57
6802.69,,34.7,9,0,0,0,10,6848.43,6697.47,6574.87
6778.19,,34.7,9,0,0,0,15,6802.69,6635.92,6580.57
6757.39,,34.7,9,0,0,0,20,6778.19,6666.55,6541.27
6723.87,,34.7,9,0,0,0,25,6757.39,6648.01,6561.21
6689.83,,34.7,9,0,0,0,30,6723.87,6638.94,6530.68
6655.68,,34.7,9,0,0,0,35,6689.83,6621.47,6523.44
6622.73,,34.7,9,0,0,0,40,6655.68,6608.19,6524.87
6583.46,,34.7,9,0,0,0,45,6622.73,6582.77,6498.64
6545.65,,34.7,9,0,0,0,50,6583.46,6533.02,6483.09
6519.35,,34.7,9,0,0,0,55,6545.65,6515.73,6439.17
6491.4,,34.5,9,0,0,1,0,6519.35,6461.31,6356.52
6442.33,,34.5,9,0,0,1,5,6491.4,6429.95,6319.84
6429.17,,34.5,9,0,0,1,10,6442.33,6390.63,6316.94
6387.95,,34.5,9,0,0,1,15,6429.17,6363.07,6263.29
6351.8,,34.5,9,0,0,1,20,6387.95,6309.08,6207.62
6318.73,,34.5,9,0,0,1,25,6351.8,6282.06,6191.27
6276.0,,34.5,9,0,0,1,30,6318.73,6263.61,6150.51
6254.09,,34.5,9,0,0,1,35,6276.0,6221.81,6109.39
6237.3,,34.5,9,0,0,1,40,6254.09,6195.4,6090.27
6196.27,,34.5,9,0,0,1,45,6237.3,6135.82,6046.14
6161.93,,34.5,9,0,0,1,50,6196.27,6117.74,6020.43
6136.35,,34.5,9,0,0,1,55,6161.93,6087.54,5977.91
6115.46,,34.2,9,0,0,2,0,6136.35,6064.52,5938.41
6067.09,,34.2,9,0,0,2,5,6115.46,6029.16,5901.41
6066.52,,34.2,9,0,0,2,10,6067.09,6010.36,5851.81
6017.2,,34.2,9,0,0,2,15,6066.52,5956.97,5825.12
6001.66,,34.2,9,0,0,2,20,6017.2,5935.8,5799.55
5958.16,,34.2,9,0,0,2,25,6001.66,5900.65,5761.03
5932.79,,34.2,9,0,0,2,30,5958.16,5880.15,5713.55
5908.39,,34.2,9,0,0,2,35,5932.79,5843.74,5693.12
5881.82,,34.2,9,0,0,2,40,5908.39,5818.59,5669.22
5850.34,,34.2,9,0,0,2,45,5881.82,5777.98,5640.65
5821.73,,34.2,9,0,0,2,50,5850.34,5758.77,5603.5
5797.83,,34.2,9,0,0,2,55,5821.73,5714.7,5573.42
5762.71,,30.4,9,0,0,3,0,5797.83,5708.6,5544.58
5739.38,,30.4,9,0,0,3,5,5762.71,5679.35,5524.56
5710.13,,30.4,9,0,0,3,10,5739.38,5657.92,5493.53
5689.3,,30.4,9,0,0,3,15,5710.13,5621.77,5473.8
5663.01,,30.4,9,0,0,3,20,5689.3,5600.68,5440.57
5648.25,,30.4,9,0,0,3,25,5663.01,5580.31,5410.42
5614.83,,30.4,9,0,0,3,30,5648.25,5559.65,5383.98
5591.61,,30.4,9,0,0,3,35,5614.83,5534.16,5360.21
5590.74,,30.4,9,0,0,3,40,5591.61,5498.95,5325.44
5570.56,,30.4,9,0,0,3,45,5590.74,5457.38,5301.1
5536.48,,30.4,9,0,0,3,50,5570.56,5442.17,5272.53
5510.3,,30.4,9,0,0,3,55,5536.48,5422.19,5249.51
5494.81,,29.0,9,0,0,4,0,5510.3,5408.87,5216.92
5468.8,,29.0,9,0,0,4,5,5494.81,5367.23,5199.34
5448.76,,29.0,9,0,0,4,10,5468.8,5351.65,5183.11
5432.95,,29.0,9,0,0,4,15,5448.76,5333.48,5152.81
5413.1,,29.0,9,0,0,4,20,5432.95,5308.53,5142.68
5416.04,,29.0,9,0,0,4,25,5413.1,5276.65,5107.02
5400.47,,29.0,9,0,0,4,30,5416.04,5264.5,5073.51
5384.66,,29.0,9,0,0,4,35,5400.47,5257.54,5059.7
5374.27,,29.0,9,0,0,4,40,5384.66,5237.48,5023.9
5353.33,,29.0,9,0,0,4,45,5374.27,5211.67,5005.31
5331.99,,29.0,9,0,0,4,50,5353.33,5195.08,4992.83
5327.04,,29.0,9,0,0,4,55,5331.99,5197.58,4968.63
5300.11,,29.3,9,0,0,5,0,5327.04,5157.08,4950.43
5291.19,,29.3,9,0,0,5,5,5300.11,5156.01,4928.83
5292.67,,29.3,9,0,0,5,10,5291.19,5140.79,4907.9
5286.25,,29.3,9,0,0,5,15,5292.67,5125.88,4891.83
5292.5,,29.3,9,0,0,5,20,5286.25,5124.81,4885.54
5254.27,,29.3,9,0,0,5,25,5292.5,5132.33,4866.57
5284.14,,29.3,9,0,0,5,30,5254.27,5109.58,4875.55
5263.49,,29.3,9,0,0,5,35,5284.14,5102.75,4852.36
5234.96,,29.3,9,0,0,5,40,5263.49,5117.09,4840.4
5248.6,,29.3,9,0,0,5,45,5234.96,5086.54,4833.45
5218.55,,29.3,9,0,0,5,50,5248.6,5084.48,4835.18
5191.65,,29.3,9,0,0,5,55,5218.55,5050.06,4817.06
5192.33,,32.9,9,0,0,6,0,5191.65,5058.22,4800.78
5193.3,,32.9,9,0,0,6,5,5192.33,5046.58,4792.31
5198.13,,32.9,9,0,0,6,10,5193.3,5036.94,4777.58
5204.19,,32.9,9,0,0,6,15,5198.13,5042.26,4779.11
5206.2,,32.9,9,0,0,6,20,5204.19,5007.63,4768.82
5185.39,,32.9,9,0,0,6,25,5206.2,5017.84,4763.13
5199.96,,32.9,9,0,0,6,30,5185.39,5004.59,4772.9
5191.11,,32.9,9,0,0,6,35,5199.96,5018.44,4756.83
5165.65,,32.9,9,0,0,6,40,5191.11,4987.29,4748.77
5180.03,,32.9,9,0,0,6,45,5165.65,4979.7,4722.48
5157.62,,32.9,9,0,0,6,50,5180.03,4984.55,4708.75
5152.24,,32.9,9,0,0,6,55,5157.62,5010.5,4688.19
5172.37,,33.7,9,0,0,7,0,5152.24,4994.02,4686.63
5135.06,,33.7,9,0,0,7,5,5172.37,4996.41,4678.98
5169.74,,33.7,9,0,0,7,10,5135.06,4963.45,4681.85
5167.8,,33.7,9,0,0,7,15,5169.74,4977.92,4694.63
5142.38,,33.7,9,0,0,7,20,5167.8,4954.1,4716.22
5161.54,,33.7,9,0,0,7,25,5142.38,4989.71,4722.41
5170.75,,33.7,9,0,0,7,30,5161.54,4967.62,4717.99
5155.95,,33.7,9,0,0,7,35,5170.75,4977.58,4699.11
5144.94,,33.7,9,0,0,7,40,5155.95,5000.46,4720.83
5150.35,,33.7,9,0,0,7,45,5144.94,4997.67,4734.28
5186.22,,33.7,9,0,0,7,50,5150.35,4977.08,4673.2
5159.39,,33.7,9,0,0,7,55,5186.22,4960.34,4685.8
5159.59,,35.5,9,0,0,8,0,5159.39,4977.29,4710.48
5190.05,,35.5,9,0,0,8,5,5159.59,4995.02,4689.38
5176.24,,35.5,9,0,0,8,10,5190.05,4958.32,4690.34
5169.35,,35.5,9,0,0,8,15,5176.24,4977.96,4714.33
5191.58,,35.5,9,0,0,8,20,5169.35,4987.98,4714.3
5208.5,,35.5,9,0,0,8,25,5191.58,5041.69,4649.24
5267.11,,35.5,9,0,0,8,30,5208.5,5054.7,4673.57
5261.1,,35.5,9,0,0,8,35,5267.11,5071.33,4628.54
5306.51,,35.5,9,0,0,8,40,5261.1,5100.9,4698.39
5318.67,,35.5,9,0,0,8,45,5306.51,5068.89,4633.34
5375.76,,35.5,9,0,0,8,50,5318.67,5082.52,4620.83
5378.59,,35.5,9,0,0,8,55,5375.76,5101.09,4626.65
5391.93,,37.1,9,0,0,9,0,5378.59,4710.01,4668.5
5396.17,,37.1,9,0,0,9,5,5391.93,5116.3,4609.5
5510.41,,37.1,9,0,0,9,10,5396.17,5105.84,4655.45
5567.07,,37.1,9,0,0,9,15,5510.41,5202.11,4671.33
5654.47,,37.1,9,0,0,9,20,5567.07,5255.27,4685.02
5710.36,,37.1,9,0,0,9,25,5654.47,5360.27,4685.86
5760.76,,37.1,9,0,0,9,30,5710.36,5416.29,4738.86
5827.11,,37.1,9,0,0,9,35,5760.76,5465.77,4741.89
5898.54,,37.1,9,0,0,9,40,5827.11,5573.5,4796.84
6014.1,,37.1,9,0,0,9,45,5898.54,5651.89,4794.16
6007.35,,37.1,9,0,0,9,50,6014.1,5710.64,4800.21
6093.62,,37.1,9,0,0,9,55,6007.35,5804.6,4807.48
6107.29,,38.2,9,0,0,10,0,6093.62,5821.32,4857.77
6128.65,,38.2,9,0,0,10,5,6107.29,5835.17,4845.01
6169.95,,38.2,9,0,0,10,10,6128.65,5869.75,4887.53
6227.43,,38.2,9,0,0,10,15,6169.95,5933.87,4956.31
6270.77,,38.2,9,0,0,10,20,6227.43,5951.25,5014.97
6270.46,,38.2,9,0,0,10,25,6270.77,6003.04,5083.2
6299.62,,38.2,9,0,0,10,30,6270.46,6018.47,5179.79
6300.32,,38.2,9,0,0,10,35,6299.62,6071.93,5207.76
6344.09,,38.2,9,0,0,10,40,6300.32,6135.72,5220.67
6357.69,,38.2,9,0,0,10,45,6344.09,6143.69,5282.57
6374.8,,38.2,9,0,0,10,50,6357.69,6160.18,5333.22
6317.75,,38.2,9,0,0,10,55,6374.8,6184.57,5381.19
6312.15,,39.0,9,0,0,11,0,6317.75,6234.45,5431.75
6229.59,,39.0,9,0,0,11,5,6312.15,6211.36,5474.18
6199.89,,39.0,9,0,0,11,10,6229.59,6249.02,5498.78
6162.36,,39.0,9,0,0,11,15,6199.89,6256.7,5508.07
6088.91,,39.0,9,0,0,11,20,6162.36,6282.4,5552.04
6022.87,,39.0,9,0,0,11,25,6088.91,6302.26,5548.22
5950.78,,39.0,9,0,0,11,30,6022.87,6319.1,5597.81
5843.25,,39.0,9,0,0,11,35,5950.78,6306.42,5642.48
5796.97,,39.0,9,0,0,11,40,5843.25,6323.86,5654.85
5765.22,,39.0,9,0,0,11,45,5796.97,6392.58,5715.63
5690.46,,39.0,9,0,0,11,50,5765.22,6365.36,5708.62
5650.57,,39.0,9,0,0,11,55,5690.46,6360.58,5708.19
5532.69,,38.6,9,0,0,12,0,5650.57,6427.18,5775.7
5540.34,,38.6,9,0,0,12,5,5532.69,6413.7,5753.25
5496.43,,38.6,9,0,0,12,10,5540.34,6406.53,5793.05
5470.99,,38.6,9,0,0,12,15,5496.43,6444.96,5773.76
5478.82,,38.6,9,0,0,12,20,5470.99,6424.33,5792.49
5471.9,,38.6,9,0,0,12,25,5478.82,6451.8,5782.94
5506.86,,38.6,9,0,0,12,30,5471.9,6480.99,5799.06
5446.02,,38.6,9,0,0,12,35,5506.86,6473.75,5798.47
5456.56,,38.6,9,0,0,12,40,5446.02,6505.86,5681.93
5431.64,,38.6,9,0,0,12,45,5456.56,6531.66,5757.43
5379.89,,38.6,9,0,0,12,50,5431.64,6557.25,5822.43
5383.87,,38.6,9,0,0,12,55,5379.89,6596.96,5786.58
5301.61,,38.0,9,0,0,13,0,5383.87,6549.14,5835.02
5243.78,,38.0,9,0,0,13,5,5301.61,6571.92,5842.8
5177.76,,38.0,9,0,0,13,10,5243.78,6491.19,5836.83
5188.83,,38.0,9,0,0,13,15,5177.76,6409.85,5851.81
5162.5,,38.0,9,0,0,13,20,5188.83,6406.14,5845.4
5129.76,,38.0,9,0,0,13,25,5162.5,6352.92,5855.06
5134.07,,38.0,9,0,0,13,30,5129.76,6282.61,5906.81
5161.84,,38.0,9,0,0,13,35,5134.07,6356.22,5885.35
5254.72,,38.0,9,0,0,13,40,5161.84,6362.95,5935.63
5182.89,,38.0,9,0,0,13,45,5254.72,6438.67,5900.25
5064.05,,38.0,9,0,0,13,50,5182.89,6494.32,5918.86
5042.45,,38.0,9,0,0,13,55,5064.05,6554.92,5891.49
5045.31,,38.5,9,0,0,14,0,5042.45,6550.0,5807.09
5093.08,,38.5,9,0,0,14,5,5045.31,6606.51,5749.3
5126.59,,38.5,9,0,0,14,10,5093.08,6614.76,5773.07
5109.22,,38.5,9,0,0,14,15,5126.59,6666.15,5754.11
5189.99,,38.5,9,0,0,14,20,5109.22,6715.46,5746.79
5129.22,,38.5,9,0,0,14,25,5189.99,6725.02,5764.06
5155.34,,38.5,9,0,0,14,30,5129.22,6768.69,5710.72
5138.49,,38.5,9,0,0,14,35,5155.34,6785.63,5771.2
5152.31,,38.5,9,0,0,14,40,5138.49,6798.65,5833.21
5169.15,,38.5,9,0,0,14,45,5152.31,6901.13,5806.15
5376.42,,38.5,9,0,0,14,50,5169.15,6887.94,5846.54
5354.66,,38.5,9,0,0,14,55,5376.42,6920.73,5877.08
5395.94,,37.4,9,0,0,15,0,5354.66,6932.52,5917.48
5428.42,,37.4,9,0,0,15,5,5395.94,6943.33,5939.11
5428.41,,37.4,9,0,0,15,10,5428.42,7005.38,5987.6
5411.76,,37.4,9,0,0,15,15,5428.41,6985.04,6023.89
5427.27,,37.4,9,0,0,15,20,5411.76,7000.77,6051.2
5412.78,,37.4,9,0,0,15,25,5427.27,7020.92,6083.52
5461.67,,37.4,9,0,0,15,30,5412.78,6955.57,6085.77
5405.55,,37.4,9,0,0,15,35,5461.67,7010.29,6124.64
5492.97,,37.4,9,0,0,15,40,5405.55,7042.71,6158.42
5485.24,,37.4,9,0,0,15,45,5492.97,7008.62,6165.77
5541.9,,37.4,9,0,0,15,50,5485.24,7019.32,6210.86
5521.54,,37.4,9,0,0,15,55,5541.9,7014.64,6230.79
5548.4,,37.1,9,0,0,16,0,5521.54,6979.69,6260.65
5556.95,,37.1,9,0,0,16,5,5548.4,6954.75,6287.21
5569.59,,37.1,9,0,0,16,10,5556.95,6942.75,6330.64
5575.16,,37.1,9,0,0,16,15,5569.59,6957.69,6303.51
5560.76,,37.1,9,0,0,16,20,5575.16,6910.68,6277.59
5588.59,,37.1,9,0,0,16,25,5560.76,6899.09,6272.94
5552.8,,37.1,9,0,0,16,30,5588.59,6856.12,6345.37
5560.87,,37.1,9,0,0,16,35,5552.8,6831.92,6326.04
5585.01,,37.1,9,0,0,16,40,5560.87,6843.61,6324.27
5545.84,,37.1,9,0,0,16,45,5585.01,6786.87,6349.58
5571.47,,37.1,9,0,0,16,50,5545.84,6796.51,6290.64
5553.31,,37.1,9,0,0,16,55,5571.47,6757.36,6312.84
5541.32,,36.8,9,0,0,17,0,5553.31,6753.16,6304.24
5565.95,,36.8,9,0,0,17,5,5541.32,6690.76,6309.24
5558.95,,36.8,9,0,0,17,10,5565.95,6703.41,6255.08
5577.52,,36.8,9,0,0,17,15,5558.95,6669.63,6271.53
5552.52,,36.8,9,0,0,17,20,5577.52,6570.65,6250.06
5551.68,,36.8,9,0,0,17,25,5552.52,6628.01,6265.52
5594.34,,36.8,9,0,0,17,30,5551.68,6593.24,6199.31
5541.89,,36.8,9,0,0,17,35,5594.34,6562.96,6167.51
5531.89,,36.8,9,0,0,17,40,5541.89,6549.25,6160.63
5548.76,,36.8,9,0,0,17,45,5531.89,6488.04,6114.58
5555.76,,36.8,9,0,0,17,50,5548.76,6498.15,6079.22
5543.0,,36.8,9,0,0,17,55,5555.76,6331.91,6077.73
5565.83,,36.2,9,0,0,18,0,5543.0,6364.8,6072.66
5512.91,,36.2,9,0,0,18,5,5565.83,6350.09,6036.83
5551.08,,36.2,9,0,0,18,10,5512.91,6381.74,6056.77
5574.94,,36.2,9,0,0,18,15,5551.08,6362.68,6081.67
5577.08,,36.2,9,0,0,18,20,5574.94,6330.98,6043.53
5576.46,,36.2,9,0,0,18,25,5577.08,6402.33,6019.59
5577.22,,36.2,9,0,0,18,30,5576.46,6421.02,6000.14
5597.27,,36.2,9,0,0,18,35,5577.22,6417.94,5955.71
5562.57,,36.2,9,0,0,18,40,5597.27,6417.81,5963.06
5545.65,,36.2,9,0,0,18,45,5562.57,6430.19,5928.56
5525.94,,36.2,9,0,0,18,50,5545.65,6408.31,5912.07
5460.13,,36.2,9,0,0,18,55,5525.94,6455.42,5890.68
5492.78,,35.9,9,0,0,19,0,5460.13,6481.72,5910.2
5460.14,,35.9,9,0,0,19,5,5492.78,6427.73,5601.69
5429.89,,35.9,9,0,0,19,10,5460.14,6463.37,5614.43
5429.1,,35.9,9,0,0,19,15,5429.89,6398.66,5595.04
5443.73,,35.9,9,0,0,19,20,5429.1,6387.45,5847.93
5388.08,,35.9,9,0,0,19,25,5443.73,6454.66,5838.53
5378.18,,35.9,9,0,0,19,30,5388.08,6414.25,5893.96
5358.09,,35.9,9,0,0,19,35,5378.18,6421.67,5889.62
5339.12,,35.9,9,0,0,19,40,5358.09,6435.42,5900.46
5297.91,,35.9,9,0,0,19,45,5339.12,6445.09,5941.1
5293.32,,35.9,9,0,0,19,50,5297.91,6485.33,5922.5
5296.78,,35.9,9,0,0,19,55,5293.32,6371.43,5952.45
5274.0,,35.6,9,0,0,20,0,5296.78,6377.77,5926.42
5197.88,,35.6,9,0,0,20,5,5274.0,6428.14,5865.92
5230.18,,35.6,9,0,0,20,10,5197.88,6405.01,5849.75
5183.15,,35.6,9,0,0,20,15,5230.18,6383.26,5874.88
5174.32,,35.6,9,0,0,20,20,5183.15,6410.68,5870.95
5139.52,,35.6,9,0,0,20,25,5174.32,6422.41,5867.84
5183.9,,35.6,9,0,0,20,30,5139.52,6417.6,5826.02
5176.97,,35.6,9,0,0,20,35,5183.9,6364.68,5841.79
5090.64,,35.6,9,0,0,20,40,5176.97,6401.04,5792.74
5125.59,,35.6,9,0,0,20,45,5090.64,6364.42,5858.64
5091.61,,35.6,9,0,0,20,50,5125.59,6388.55,5819.95
5079.28,,35.6,9,0,0,20,55,5091.61,6395.47,5798.42
5032.92,,35.1,9,0,0,21,0,5079.28,6378.04,5781.42
4997.78,,35.1,9,0,0,21,5,5032.92,6407.09,5799.59
5030.16,,35.1,9,0,0,21,10,4997.78,6371.76,5760.41
5039.27,,35.1,9,0,0,21,15,5030.16,6397.65,5798.59
5097.88,,35.1,9,0,0,21,20,5039.27,6451.28,5774.7
5081.78,,35.1,9,0,0,21,25,5097.88,6501.09,5787.55
5117.18,,35.1,9,0,0,21,30,5081.78,6510.33,5771.86
5133.09,,35.1,9,0,0,21,35,5117.18,6578.17,5760.27
5127.7,,35.1,9,0,0,21,40,5133.09,6573.82,5727.18
5151.4,,35.1,9,0,0,21,45,5127.7,6630.67,5742.46
5137.17,,35.1,9,0,0,21,50,5151.4,6631.94,5745.86
5200.4,,35.1,9,0,0,21,55,5137.17,6728.32,5786.57
5187.5,,34.7,9,0,0,22,0,5200.4,6718.26,5763.28
5171.97,,34.7,9,0,0,22,5,5187.5,6750.65,5777.97
5186.74,,34.7,9,0,0,22,10,5171.97,6772.1,5764.01
5207.84,,34.7,9,0,0,22,15,5186.74,6776.6,5823.16
5209.56,,34.7,9,0,0,22,20,5207.84,6785.15,5829.92
5229.98,,34.7,9,0,0,22,25,5209.56,6800.37,5856.1
5225.86,,34.7,9,0,0,22,30,5229.98,6850.23,5906.88
5238.57,,34.7,9,0,0,22,35,5225.86,6849.5,5880.64
5298.86,,34.7,9,0,0,22,40,5238.57,6898.95,5946.33
5290.47,,34.7,9,0,0,22,45,5298.86,6919.61,5973.24
5275.51,,34.7,9,0,0,22,50,5290.47,6931.88,6010.04
5263.84,,34.7,9,0,0,22,55,5275.51,6967.76,6022.97
5284.71,,33.9,9,0,0,23,0,5263.84,6983.62,6076.66
5281.7,,33.9,9,0,0,23,5,5284.71,6993.91,6076.8
5297.16,,33.9,9,0,0,23,10,5281.7,6994.54,6093.63
5284.27,,33.9,9,0,0,23,15,5297.16,6982.32,6134.39
5285.85,,33.9,9,0,0,23,20,5284.27,6989.06,6164.89
5274.86,,33.9,9,0,0,23,25,5285.85,7010.4,6192.8
5271.3,,33.9,9,0,0,23,30,5274.86,6994.99,6181.33
5269.17,,33.9,9,0,0,23,35,5271.3,7012.65,6210.25
5254.72,,33.9,9,0,0,23,40,5269.17,6988.02,6255.63
5216.27,,33.9,9,0,0,23,45,5254.72,6996.77,6277.11
5237.66,,33.9,9,0,0,23,50,5216.27,6966.96,6292.32
5181.72,,33.4,10,0,0,0,0,5237.66,6959.64,6292.31
5157.07,,33.4,10,0,0,0,5,5181.72,6887.81,6323.4
5138.66,,33.4,10,0,0,0,10,5157.07,6848.43,6297.97
5112.96,,33.4,10,0,0,0,15,5138.66,6802.69,6296.35
5101.37,,33.4,10,0,0,0,20,5112.96,6778.19,6317.48
5079.92,,33.4,10,0,0,0,25,5101.37,6757.39,6301.69
5036.74,,33.4,10,0,0,0,30,5079.92,6723.87,6293.53
5012.34,,33.4,10,0,0,0,35,5036.74,6689.83,6262.23
4993.94,,33.4,10,0,0,0,40,5012.34,6655.68,6273.6
4986.22,,33.4,10,0,0,0,45,4993.94,6622.73,6266.99
4961.07,,33.4,10,0,0,0,50,4986.22,6583.46,6231.85
4939.5,,33.4,10,0,0,0,55,4961.07,6545.65,6215.27
4920.52,,33.0,10,0,0,1,0,4939.5,6519.35,6171.3
4885.58,,33.0,10,0,0,1,5,4920.52,6491.4,6146.58
4875.68,,33.0,10,0,0,1,10,4885.58,6442.33,6110.56
4852.27,,33.0,10,0,0,1,15,4875.68,6429.17,6070.07
4829.09,,33.0,10,0,0,1,20,4852.27,6387.95,6046.95
4804.7,,33.0,10,0,0,1,25,4829.09,6351.8,6015.3
4778.13,,33.0,10,0,0,1,30,4804.7,6318.73,5970.02
4750.88,,33.0,10,0,0,1,35,4778.13,6276.0,5954.62
4729.78,,33.0,10,0,0,1,40,4750.88,6254.09,5920.05
4697.16,,33.0,10,0,0,1,45,4729.78,6237.3,5888.69
4685.15,,33.0,10,0,0,1,50,4697.16,6196.27,5853.49
4647.64,,33.0,10,0,0,1,55,4685.15,6161.93,5819.9
4628.86,,32.5,10,0,0,2,0,4647.64,6136.35,5788.05
4602.61,,32.5,10,0,0,2,5,4628.86,6115.46,5758.07
4572.17,,32.5,10,0,0,2,10,4602.61,6067.09,5724.13
4561.45,,32.5,10,0,0,2,15,4572.17,6066.52,5689.1
4544.99,,32.5,10,0,0,2,20,4561.45,6017.2,5648.24
4541.69,,32.5,10,0,0,2,25,4544.99,6001.66,5624.18
4527.02,,32.5,10,0,0,2,30,4541.69,5958.16,5595.18
4511.57,,32.5,10,0,0,2,35,4527.02,5932.79,5561.5
4480.32,,32.5,10,0,0,2,40,4511.57,5908.39,5521.68
4450.52,,32.5,10,0,0,2,45,4480.32,5881.82,5488.14
4438.06,,32.5,10,0,0,2,50,4450.52,5850.34,5465.3
4427.41,,32.5,10,0,0,2,55,4438.06,5821.73,5435.8
4397.13,,31.9,10,0,0,3,0,4427.41,5797.83,5421.23
4380.03,,31.9,10,0,0,3,5,4397.13,5762.71,5379.74
4359.65,,31.9,10,0,0,3,10,4380.03,5739.38,5358.65
4356.01,,31.9,10,0,0,3,15,4359.65,5710.13,5325.77
4338.38,,31.9,10,0,0,3,20,4356.01,5689.3,5306.18
4331.2,,31.9,10,0,0,3,25,4338.38,5663.01,5287.18
4316.34,,31.9,10,0,0,3,30,4331.2,5648.25,5256.11
4290.6,,31.9,10,0,0,3,35,4316.34,5614.83,5232.56
4266.79,,31.9,10,0,0,3,40,4290.6,5591.61,5204.76
4268.99,,31.9,10,0,0,3,45,4266.79,5590.74,5177.19
4262.11,,31.9,10,0,0,3,50,4268.99,5570.56,5138.37
4249.2,,31.9,10,0,0,3,55,4262.11,5536.48,5124.93
4242.61,,31.7,10,0,0,4,0,4249.2,5510.3,5112.98
4197.19,,31.7,10,0,0,4,5,4242.61,5494.81,5074.11
4199.24,,31.7,10,0,0,4,10,4197.19,5468.8,5065.76
4183.47,,31.7,10,0,0,4,15,4199.24,5448.76,5060.62
4180.0,,31.7,10,0,0,4,20,4183.47,5432.95,5023.8
4178.21,,31.7,10,0,0,4,25,4180.0,5413.1,5000.42
4172.15,,31.7,10,0,0,4,30,4178.21,5416.04,4961.34
4171.48,,31.7,10,0,0,4,35,4172.15,5400.47,4966.1
4164.78,,31.7,10,0,0,4,40,4171.48,5384.66,4943.82
4147.77,,31.7,10,0,0,4,45,4164.78,5374.27,4900.18
4132.95,,31.7,10,0,0,4,50,4147.77,5353.33,4886.71
4156.34,,31.7,10,0,0,4,55,4132.95,5331.99,4844.12
4157.62,,29.2,10,0,0,5,0,4156.34,5327.04,4866.21
4155.13,,29.2,10,0,0,5,5,4157.62,5300.11,4834.31
4156.94,,29.2,10,0,0,5,10,4155.13,5291.19,4829.71
4177.34,,29.2,10,0,0,5,15,4156.94,5292.67,4811.88
4167.16,,29.2,10,0,0,5,20,4177.34,5286.25,4782.36
4215.19,,29.2,10,0,0,5,25,4167.16,5292.5,4798.74
4177.04,,29.2,10,0,0,5,30,4215.19,5254.27,4769.74
4174.93,,29.2,10,0,0,5,35,4177.04,5284.14,4749.4
4176.46,,29.2,10,0,0,5,40,4174.93,5263.49,4758.44
4161.54,,29.2,10,0,0,5,45,4176.46,5234.96,4721.57
4159.76,,29.2,10,0,0,5,50,4161.54,5248.6,4711.38
4146.49,,29.2,10,0,0,5,55,4159.76,5218.55,4693.58
4172.94,,29.5,10,0,0,6,0,4146.49,5191.65,4699.32
4175.45,,29.5,10,0,0,6,5,4172.94,5192.33,4696.45
4192.3,,29.5,10,0,0,6,10,4175.45,5193.3,4701.29
4217.77,,29.5,10,0,0,6,15,4192.3,5198.13,4641.59
4228.82,,29.5,10,0,0,6,20,4217.77,5204.19,4651.66
4241.11,,29.5,10,0,0,6,25,4228.82,5206.2,4637.24
4237.25,,29.5,10,0,0,6,30,4241.11,5185.39,4633.89
4242.22,,29.5,10,0,0,6,35,4237.25,5199.96,4580.87
4256.0,,29.5,10,0,0,6,40,4242.22,5191.11,4582.17
4266.67,,29.5,10,0,0,6,45,4256.0,5165.65,4534.19
4247.07,,29.5,10,0,0,6,50,4266.67,5180.03,4556.95
4287.03,,29.5,10,0,0,6,55,4247.07,5157.62,4522.41
4233.81,,30.7,10,0,0,7,0,4287.03,5152.24,4530.89
4298.67,,30.7,10,0,0,7,5,4233.81,5172.37,4524.13
4292.06,,30.7,10,0,0,7,10,4298.67,5135.06,4550.05
4298.63,,30.7,10,0,0,7,15,4292.06,5169.74,4558.45
